报告日,营业总收入,营业收入,利息收入,已赚保费,手续费及佣金收入,房地产销售收入,其他业务收入,营业总成本,营业成本,手续费及佣金支出,房地产销售成本,退保金,赔付支出净额,提取保险合同准备金净额,保单红利支出,分保费用,其他业务成本,营业税金及附加,研发费用,销售费用,管理费用,财务费用,利息费用,利息支出,投资收益,对联营企业和合营企业的投资收益,以摊余成本计量的金融资产终止确认产生的收益,汇兑收益,净敞口套期收益,公允价值变动收益,期货损益,托管收益,补贴收入,其他收益,资产减值损失,信用减值损失,其他业务利润,资产处置收益,营业利润,营业外收入,非流动资产处置利得,营业外支出,非流动资产处置损失,利润总额,所得税费用,未确认投资损失,净利润,持续经营净利润,终止经营净利润,归属于母公司所有者的净利润,被合并方在合并前实现净利润,少数股东损益,其他综合收益,归属于母公司所有者的其他综合收益,（一）以后不能重分类进损益的其他综合收益,重新计量设定受益计划变动额,权益法下不能转损益的其他综合收益,其他权益工具投资公允价值变动,企业自身信用风险公允价值变动,（二）以后将重分类进损益的其他综合收益,权益法下可转损益的其他综合收益,可供出售金融资产公允价值变动损益,其他债权投资公允价值变动,金融资产重分类计入其他综合收益的金额,其他债权投资信用减值准备,持有至到期投资重分类为可供出售金融资产损益,现金流量套期储备,现金流量套期损益的有效部分,外币财务报表折算差额,其他,归属于少数股东的其他综合收益,综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,基本每股收益,稀释每股收益,数据源,是否审计,公告日期,币种,类型,更新日期,stock_code
20031231,1330081703.18,1328471339.17,,,,,,1278845160.41,1027612757.59,,,,,,,,,8227711.08,,114267814.51,118452251.99,10284625.24,,,780806.43,,,,,,,,339588.79,,,,1610364.01,,52356937.99,2819091.68,,4804772.06,,50371257.61,8382119.46,,41989138.15,,,42076297.31,,-87159.16,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,是,20050325,CNY,合并期末,2020-03-13T09:00:40,000756
20030930,1006885469.94,1003128499.86,,,,,,949248280.7,783457617.59,,,,,,,,,2916357.1,,79785483.58,76264647.5,6824174.93,,,780806.43,,,,,,,,282265.38,,,,3756970.08,,58700261.05,2939153.1,,3623664.8,,58015749.35,8405419.2,,49610330.15,,,49626018.26,,-15688.11,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,未审计,20041021,CNY,合并期末,2020-03-13T09:00:40,000756
20030630,677961691.0,677350595.15,,,,,,625922969.84,510900379.84,,,,,,,,,2356973.5,,56693044.05,51463749.64,4508822.81,,,350000.0,,,,,,,,,,,,611095.85,,52388721.16,1361551.2,,3054848.86,,50695423.5,7322861.37,,43372562.13,,,43352924.14,,19637.99,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,未审计,20040729,CNY,合并期末,2020-03-13T09:00:40,000756
20030331,350984923.76,352145143.17,,,,,,321651298.77,261317924.06,,,,,,,,,322982.32,,30410882.46,27826486.32,1773023.61,,,,,,,,,,,,,,,-1160219.41,,29333624.99,109480.0,,1385396.57,,28057708.42,4227122.26,,23830586.16,,,23820190.14,,10396.02,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,未审计,20040417,CNY,合并期末,2020-03-13T09:00:40,000756
20021231,1177514901.32,1173549986.46,,,,,,1092467764.58,858629236.45,,,,,,,,,3188801.11,,117542021.44,110616233.88,2491471.7,,,816320.0,,,,,,,,,,,,3964914.86,,85863456.74,2678022.7,,7161890.37,,81379589.07,12558924.07,,68820665.0,,,68764260.99,,56404.01,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,是,20040329,CNY,合并期末,2020-03-13T09:00:40,000756
20020930,882580856.93,881709263.19,,,,,,812908984.45,649678184.82,,,,,,,,,2739723.15,,82379519.54,74811460.77,3300096.17,,,340000.0,,,,,,,,,,,,871593.74,,70011872.48,2043667.2,,4969949.7,,67085589.98,10096415.04,,56989174.94,,,56977031.47,,12143.47,,,,,,,,,,,,,,,,,,,,,,,,,定期报告,未审计,20031020,CNY,合并期末,2020-03-13T09:00:40,000756
20020630,600298230.25,600146705.52,,,,,,550466845.4,441300240.96,,,,,,,,,2503313.48,,56930113.56,48221963.5,1511213.9,,,340000.0,,,,,,,,,,,,151524.73,,50171384.85,1537581.2,,3529118.07,,48179847.98,7189128.0,,40990719.98,,,40987146.55,,3573.43,,,,,,,,,,,,,,,,,,,,,,,,,其他,未审计,20020805,CNY,合并期末,2020-03-13T09:00:40,000756
20020331,306001000.0,306406000.0,,,,,,277018000.0,223201000.0,,,,,,,,,1727000.0,,25780000.0,24448000.0,1862000.0,,,,,,,,,,,,,,,-405000.0,,28983000.0,378000.0,,1552000.0,,27809000.0,4206000.0,,23603000.0,,,23608000.0,,-5000.0,,,,,,,,,,,,,,,,,,,,,,,,,其他,未审计,20020419,CNY,合并期末,2020-03-13T09:00:40,000756
20011231,1104157163.74,1099258491.4,,,,,,1005548498.41,766747318.96,,,,,,,,,6615517.62,,120755498.26,108552056.82,2878106.75,,,3035148.24,,,,,,,,,,,,4898672.34,,101643813.57,1138639.19,,5523884.82,,97258567.94,16307132.31,,80951435.63,,,80896146.32,,55289.31,,,,,,,,,,,,,,,,,,,,,,,,,其他,是,20020325,CNY,合并期末,2020-03-13T09:00:40,000756
20010630,574737716.42,571963969.32,,,,,,514205653.37,396949260.37,,,,,,,,,3442574.88,,66599365.29,44799378.16,2415074.67,,,330000.0,,,,,,,,,,,,2773747.1,,60862063.05,586819.01,,2443260.92,,59005621.14,8907251.1,,50098370.04,,,50063075.13,,35294.91,,,,,,,,,,,,,,,,,,,,,,,,,其他,未审计,20010726,CNY,合并期末,2020-03-13T09:00:40,000756
20001231,1046045333.11,1044072798.76,,,,,,959547955.37,734998291.82,,,,,,,,,6830368.63,,109892641.12,98780714.31,9045939.49,,,604000.0,,,,,,,,,,,,1972534.35,,87101377.74,4021563.07,,6447997.04,,84674943.77,15489472.12,,69185471.65,,,69119386.62,,66085.03,,,,,,,,,,,,,,,,,,,,,,,,,其他,是,20010312,CNY,合并期末,2020-03-13T09:00:40,000756
20000630,553725491.86,553211576.91,,,,,,500471917.34,395434580.57,,,,,,,,,3719170.6,,54565536.94,38672944.65,4771252.78,,,,,,,,,,,,,,,513914.95,,53253574.52,880614.1,,1696260.8,,52437927.82,8934404.01,,43503523.81,,,43455161.41,,48362.4,,,,,,,,,,,,,,,,,,,,,,,,,其他,未审计,20000724,CNY,合并期末,2020-03-13T09:00:40,000756
19991231,952093456.69,950661233.82,,,,,,875125054.97,677224674.49,,,,,,,,,6759541.17,,94999313.65,87584371.01,8557154.65,,,,,,,,,,,1275439.62,,,,1432222.87,,78243841.34,2195218.01,,6399857.67,,74039201.68,10399765.39,,63639436.29,,,63609740.23,,29696.06,,,,,,,,,,,,,,,,,,,,,,,,,其他,是,20000417,CNY,合并期末,2020-03-13T09:00:40,000756
19990630,483122454.54,484217364.2,,,,,,434390199.09,352944306.33,,,,,,,,,,,39190073.68,36613273.76,4365982.67,,,,,,,,,,,,,,,-1094909.66,,48732255.45,136904.62,,2147482.69,,46721677.38,7008251.61,,39713425.77,,,39713425.77,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,未审计,19990816,CNY,合并期末,2020-03-13T09:00:40,000756
19981231,975177796.32,973883996.72,,,,,,905099413.29,724988304.97,,,,,,,,,5229156.61,,63539787.26,103628395.89,7713768.56,,,,,,,,,,,,,,,1293799.6,,70078383.03,488428.67,,7545168.21,,63021643.49,10238611.47,,52783032.02,,,52783032.02,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,是,19990419,CNY,合并期末,2020-03-13T09:00:40,000756
19980630,516503459.4,515608245.85,,,,,,468246475.63,392080110.54,,,,,,,,,2919340.47,,30249908.35,35683389.22,6037164.4,,,169125.52,,,,,,,,,,,,895213.55,,48426109.29,131610.52,,3316545.55,,45241174.26,6760807.3,,38480366.96,,,38480366.96,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,未审计,19980825,CNY,合并期末,2020-03-13T09:00:40,000756
19971231,915736426.78,915631097.95,,,,,,816970747.06,709218824.89,,,,,,,,,5675271.68,,30297432.44,57552865.14,14226352.91,,,22500.0,,,,,,,,,,,,105328.83,,98788179.72,2360229.47,,1777784.3,,99370624.89,14905593.73,,84465031.16,,,84465031.16,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,是,19980421,CNY,合并期末,2020-03-13T09:00:40,000756
19970630,444315084.28,443118844.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1196240.19,,45972249.05,,,,,45972249.05,6895837.36,,39076411.69,,,39076411.69,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,未审计,19970825,CNY,合并期末,2020-03-13T09:00:40,000756
19961231,846322692.17,842203953.67,,,,,,747393400.27,635846010.43,,,,,,,,,3249254.73,,19916658.51,54460359.57,33921117.03,,,314899.0,,,,,,,,,,,,4118738.5,,99244190.9,6601122.94,,2309349.54,,103535964.3,15147586.48,,88388377.82,,,88388377.82,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,是,19970722,CNY,合并期末,2020-03-13T09:00:40,000756
19951231,712069120.11,711895796.21,,,,,,673388390.29,586754784.04,,,,,,,,,3112852.14,,17554436.75,45134249.84,20832067.52,,,1287148.34,,,,,,,,,,,,173323.9,,39967878.16,5623873.38,,2315659.57,,43276091.97,6423413.8,,36852678.17,,,36852678.17,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,是,19970730,CNY,合并期末,2020-03-13T09:00:40,000756
19941231,534733687.43,533672374.7,,,,,,471129655.27,391779640.85,,,,,,,,,2357589.43,,18362596.06,48644011.01,9985817.92,,,668431.19,,,,,,,,,,,,1061312.73,,64272463.35,4989135.75,,3416095.88,,65845503.22,10211825.51,,55633677.71,,,55633677.71,,,,,,,,,,,,,,,,,,,,,,,,,,,其他,是,19970730,CNY,合并期末,2020-03-13T09:00:40,000756
20250930,295282059.41,295282059.41,,,,,,295638871.52,250165511.82,,,,,,,,,2827920.52,14485402.55,1435104.87,25676092.21,1048839.55,3270784.93,,,,,,,,,,,1050997.97,,-156861.21,,2419127.82,2956452.47,,,1184081.17,,1772371.3,507485.78,,1264885.52,1264885.52,,1264885.52,,,,,,,,,,,,,,,,,,,,,,1264885.52,1264885.52,,0.01,0.01,定期报告,未审计,20251028,CNY,合并期末,2025-10-28T10:18:05,920832
20250630,200607869.46,200607869.46,,,,,,199895080.41,167882180.43,,,,,,,,,2208851.78,9644721.68,893632.8,19108024.84,157668.88,2159867.68,,,,,,,,,,,404541.06,,-401900.44,,2818054.56,3533484.23,,,64417.37,,3469066.86,-422606.28,,3891673.14,3891673.14,,3891673.14,,,,,,,,,,,,,,,,,,,,,,3891673.14,3891673.14,,0.028,0.028,定期报告,未审计,20250826,CNY,合并期末,2025-08-26T12:12:04,920832
20250331,118018144.42,118018144.42,,,,,,115253425.19,100823011.22,,,,,,,,,1198972.13,4198262.56,1120456.83,8006497.4,-93774.95,942110.27,,,,,,,,,,,135067.12,-5426.67,-1877325.91,,,1017033.77,,,52357.97,,964675.8,143061.17,,821614.63,821614.63,,821614.63,,,,,,,,,,,,,,,,,,,,,,821614.63,821614.63,,0.01,0.01,定期报告,未审计,20250429,CNY,合并期末,2025-04-29T13:14:06,920832
20241231,436714357.52,436714357.52,,,,,,423621907.94,367590605.36,,,,,,,,,4903982.62,17433418.82,2502018.62,32889237.88,-1697355.36,5643186.96,,,,,,,,,,,1773452.31,-2430444.64,-550228.17,,,11885229.08,872615.24,,454312.75,,12303531.57,1701272.45,,10602259.12,10602259.12,,10602259.12,,,,,,,,,,,,,,,,,,,,,,10602259.12,10602259.12,,0.0776,0.0776,定期报告,是,20250429,CNY,合并期末,2025-04-29T13:14:06,920832
20240930,364114028.3,364114028.3,,,,,,352601217.64,307218540.95,,,,,,,,,4030163.89,13230515.13,2088256.81,26292814.26,-259073.4,4131178.77,,,,,,,,,,,1067582.73,,-2069207.61,,,10511185.78,865998.26,,87076.53,,11290107.51,1615127.43,,9674980.08,9674980.08,,9674980.08,,,,,,,,,,,,,,,,,,,,,,9674980.08,9674980.08,,0.08,0.08,定期报告,未审计,20251028,CNY,合并期末,2024-10-28T11:32:03,920832
20240630,238766430.84,238766430.84,,,,,,229689487.81,200668986.78,,,,,,,,,2708542.93,9334352.08,1437874.12,16394574.35,-854842.45,2641222.3,,,,,,,,,,,702024.06,,-2084490.6,,,7694476.49,865998.26,,46966.78,,8513507.97,170587.93,,8342920.04,8342920.04,,8342920.04,,,,,,,,,,,,,,,,,,,,,,8342920.04,8342920.04,,0.07,0.06,定期报告,未审计,20250826,CNY,合并期末,2024-08-26T13:02:03,920832
20240331,113653207.9,113653207.9,,,,,,108792090.23,93742863.31,,,,,,,,,1595948.44,4419736.24,943769.32,8241073.2,-151300.28,1294644.81,,,,,,,,,,,350049.72,,-488371.13,,,4722796.26,0.0,,40040.5,,4682755.76,640148.5,,4042607.26,4042607.26,,4042607.26,,,,,,,,,,,,,,,,,,,,,,4042607.26,4042607.26,,0.03,0.03,定期报告,未审计,20250429,CNY,合并期末,2024-04-26T12:42:06,920832
20231231,371701400.89,371701400.89,,,,,,366574809.39,309442766.84,,,,,,,,,3852295.13,15590111.63,2941898.06,32431072.69,2316665.04,5996429.65,,,,,,,,,,,1400065.24,,2655596.63,,,9182253.37,843191.0,,179277.86,,9846166.51,301699.88,,9544466.63,9544466.63,,9544466.63,,,,,,,,,,,,,,,,,,,,,,9544466.63,9544466.63,,0.07,0.07,定期报告,是,20250429,CNY,合并期末,2024-04-26T12:42:06,920832
20230930,284970753.67,284970753.67,,,,,,278745870.77,235531479.85,,,,,,,,,3487040.62,11610296.55,2145207.5,25594957.64,376888.61,4252140.35,,,,,,,,,,,300119.46,,2059256.63,,2000.0,8586258.99,841191.0,,75000.0,,9352449.99,733162.48,,8619287.51,8619287.51,,8619287.51,,,,,,,,,,,,,,,,,,,,,,8619287.51,8619287.51,,0.06,0.06,定期报告,未审计,20241028,CNY,合并期末,2023-10-27T12:02:05,920832
20230630,197531814.9,197531814.9,,,,,,193286880.54,165166263.85,,,,,,,,,2273207.06,8162516.21,1535660.19,16355852.7,-206619.47,2827932.3,,,,,,,,,,,151279.81,,1290913.34,,2000.0,5689127.51,841191.0,,45000.0,,6485318.51,203494.33,,6281824.18,6281824.18,,6281824.18,,,,,,,,,,,,,,,,,,,,,,6281824.18,6281824.18,,0.05,0.05,定期报告,未审计,20240826,CNY,合并期末,2023-08-25T10:27:12,920832
20230331,108553565.66,108553565.66,,,,,,106426639.95,91323407.56,,,,,,,,,951551.61,4047607.87,985492.27,7486388.81,1632191.83,1148263.03,,,,,,,,,,,100580.9,,-358747.24,,,1868759.37,0.0,,40000.0,,1828759.37,316464.62,,1512294.75,1512294.75,,1512294.75,,,,,,,,,,,,,,,,,,,,,,1512294.75,1512294.75,,0.01,0.01,定期报告,未审计,20240426,CNY,合并期末,2023-04-25T12:17:04,920832
20221231,577228216.28,577228216.28,,,,,,525049975.02,467523682.18,,,,,,,,,5144928.47,21461360.37,4190504.69,39014099.51,-12284600.2,5190251.89,,,,,,,,,,,325684.82,48770.27,-155453.46,,,52397242.89,701282.84,,1346212.06,,51752313.67,4874367.48,,46877946.19,46877946.19,,46877946.19,,,,,,,,,,,,,,,,,,,,,,46877946.19,46877946.19,,0.34,0.35,定期报告,是,20240426,CNY,合并期末,2023-04-25T12:17:04,920832
20220930,457626863.29,457626863.29,,,,,,402685652.77,362671150.1,,,,,,,,,4176023.13,16403767.36,3271025.16,29523956.42,-13360269.4,3943867.44,,,,,,,,,,,270333.83,,45416.41,,,55256960.76,710166.32,,1341212.06,,54625915.02,6903317.79,,47722597.23,47722597.23,,47722597.23,,,,,,,,,,,,,,,,,,,,,,47722597.23,47722597.23,,0.34,0.35,定期报告,未审计,20231027,CNY,合并期末,2022-10-28T11:12:04,920832
20220630,328677567.13,328677567.13,,,,,,288509580.67,262583212.08,,,,,,,,,2691231.54,10408590.78,1679663.96,18056496.26,-6909613.95,2362778.87,,,,,,,,,,,147620.44,,-2561192.38,,,37754414.52,472.35,,1273212.06,,36481674.81,4289113.7,,32192561.11,32192561.11,,32192561.11,,,,,,,,,,,,,,,,,,,,,,32192561.11,32192561.11,,0.23,0.23,定期报告,未审计,20230825,CNY,合并期末,2022-08-18T13:17:03,920832
20220331,164976203.1,164976203.1,,,,,,149910010.49,132741093.53,,,,,,,,,995781.64,4625539.28,912162.02,10312071.47,323362.55,1094355.01,,,,,,,,,,,77117.81,,-1479138.9,,,13664171.52,500.02,,80000.0,,13584671.54,1909397.36,,11675274.18,11675274.18,,11675274.18,,,,,,,,,,,,,,,,,,,,,,11675274.18,11675274.18,,0.08,0.08,定期报告,未审计,20230425,CNY,合并期末,2023-04-25T12:17:04,920832
20211231,579665590.8,579665590.8,,,,,,511479121.27,430618382.79,,,,,,,,,4989144.2,22352472.65,7740180.9,43970733.67,1808207.06,3003729.47,,,,,,,,,,,4236541.68,0.0,-2505255.1,,0.0,69917756.11,27244.0,,493851.22,,69451148.89,8810703.82,,60640445.07,60640445.07,,60640445.07,,,,,,,,,,,,,,,,,,,,,,60640445.07,60640445.07,,0.46,0.46,定期报告,是,20230425,CNY,合并期末,2023-04-25T12:17:04,920832
20210930,427436667.12,427436667.12,,,,,,371200557.34,310774542.72,,,,,,,,,3648558.9,16550430.94,8571402.02,31668364.33,-12741.57,2098140.07,,,,,,,,,,,1929395.28,,-1764487.79,,,56401017.27,1558013.91,,487758.14,,57471273.04,6613883.94,,50857389.1,50857389.1,,50857389.1,,,,,,,,,,,,,,,,,,,,,,50857389.1,50857389.1,,0.39,0.39,定期报告,未审计,20221028,CNY,合并期末,2021-10-28T12:42:04,920832
20210630,284694426.97,284694426.97,,,,,,248325455.01,207512963.55,,,,,,,,,1847820.07,10800711.23,3080646.5,24084335.89,998977.77,1660393.52,,,,,,,,,,,889535.43,,-1302736.15,,,35955771.24,1558013.91,,240656.02,,37273129.13,4102050.59,,33171078.54,33171078.54,,33171078.54,,,,,,,,,,,,,,,,,,,,,,33171078.54,33171078.54,,0.27,0.27,定期报告,未审计,20220818,CNY,合并期末,2021-08-18T14:22:03,920832
20210331,148008540.17,148008540.17,,,,,,128327462.35,108135822.23,,,,,,,,,1053876.04,5351005.92,1756876.64,12143301.13,-113419.61,751012.96,,,,,,,,,,,457871.72,,-1587269.48,,,18551680.06,64519.95,,72770.68,,18543429.33,2374172.22,,16169257.11,16169257.11,,16169257.11,,,,,,,,,,,,,,,,,,,,,,16169257.11,16169257.11,,0.14,0.14,定期报告,未审计,20220420,CNY,合并期末,2021-04-27T12:37:03,920832
20201231,555555725.44,555555725.44,,,,,,481578708.03,379992351.62,,,,,,,,,4729621.28,22909730.85,23668650.94,43159371.7,7118981.64,4367195.59,,0.0,,,0.0,0.0,0.0,,,,1811318.98,0.0,-1740191.75,,30834.47,74078979.11,1099345.93,,1955919.21,,73222405.83,9619474.49,,63602931.34,63602931.34,,63602931.34,,,,,,,,,,,,,,,,,,,,,,63602931.34,63602931.34,,0.63,0.63,定期报告,是,20220420,CNY,合并期末,2022-04-20T16:42:03,920832
20200630,312471810.04,312471810.04,,,,,,257288708.74,209327244.62,,,,,,,,,2676175.02,12025761.89,12094243.09,19618977.85,1546306.27,2060120.73,,,,,,,,,,,425118.71,,-2218534.14,,,53389685.87,69.13,,1529976.49,,51859778.51,6911407.98,,44948370.53,44948370.53,,44948370.53,,,,,,,,,,,,,,,,,,,,,,44948370.53,44948370.53,,0.45,0.45,定期报告,是,20200727,CNY,合并期末,2020-07-27T13:47:03,920832
20191231,571701090.71,571701090.71,,,,,,505011788.72,414398413.48,,,,,,,,,4185550.99,23753955.66,18576713.05,41066081.27,3031074.27,4908716.88,,-6743.62,,,,,,,,,659347.63,-1080456.4,-3705319.23,,20953.2,62577083.57,10299.12,,1656510.91,,60930871.78,7286615.9,,53644255.88,53644255.88,,53644255.88,,,,,,,,,,,,,,,,,,,,,,53644255.88,53644255.88,,0.53,0.53,定期报告,是,20200615,CNY,合并期末,2020-06-15T13:17:02,920832
20190930,448676661.04,448676661.04,,,,,,386151583.76,319554350.98,,,,,,,,,3255109.22,18016983.84,8658215.16,34197031.13,2469893.43,5455389.83,,-6743.62,,,,,,,,,,,-1672341.27,,,60845992.39,1156395.03,,470957.4,,61531430.02,7364993.48,,54166436.54,54166436.54,,54166436.54,,,,,,,,,,,,,,,,,,,,,,54166436.54,54166436.54,,0.54,0.54,定期报告,未审计,20191025,CNY,合并期末,2020-03-13T09:00:40,920832
20190630,323383131.92,323383131.92,,,,,,281045850.35,236840682.22,,,,,,,,,2280456.94,11761719.2,9934427.39,17247676.57,3139436.55,2703640.84,,,,,,,,,,,447485.08,,,,,42784766.65,,,103900.0,,42680866.65,5535276.48,,37145590.17,37145590.17,,37145590.17,,,,,,,,,,,,,,,,,,,,,,37145590.17,37145590.17,,0.37,0.37,定期报告,未审计,20200727,CNY,合并期末,2020-03-13T09:00:40,920832
20190331,162890313.64,162890313.64,,,,,,141336621.05,117970997.87,,,,,,,,,1465475.68,5655164.3,2550306.35,11185431.85,2509245.0,1205042.16,,,,,,,,,,,,,,,,21553692.59,249082.43,,93900.0,,21708875.02,3440049.84,,18268825.18,18268825.18,,18268825.18,,,,,,,,,,,,,,,,,,,,,,18268825.18,18268825.18,,0.18,0.18,定期报告,未审计,20190424,CNY,合并期末,2020-03-13T09:00:40,920832
20181231,539298778.3,539298778.3,,,,,,481794267.73,398161578.27,,,,,,,,,7470768.59,18427215.97,17209066.08,35558423.02,3224828.15,6327673.77,,990.0,,,,,,,,,1066144.0,,,,,58571644.57,6684.32,,858881.79,,57719447.1,8568729.32,,49150717.78,49150717.78,,47987617.38,,1163100.4,,,,,,,,,,,,,,,,,,,,49150717.78,47987617.38,1163100.4,0.48,0.48,定期报告,是,20200615,CNY,合并期末,2020-03-13T09:00:40,920832
20180930,383447389.86,383447389.86,,,,,,339378136.08,276579156.83,,,,,,,,,5379411.63,14081238.77,6413340.67,33027338.78,3200062.34,,,990.0,,,,,,,,,,,,,,44069253.78,125644.0,,128204.64,,44066693.14,9065163.8,,35001529.34,35001529.34,,32807625.42,,2193903.92,,,,,,,,,,,,,,,,,,,,35001529.34,32807625.42,2193903.92,0.33,0.33,定期报告,未审计,20181022,CNY,合并期末,2020-03-13T09:00:40,920832
20180630,243438539.59,243438539.59,0.0,,,,,217493190.33,174599151.91,,,,,,,,,3437806.9,9451432.07,4231295.73,21617078.53,3871483.61,,0.0,800.0,0.0,,0.0,,0.0,,,,0.0,,,,0.0,25946149.26,0.0,,91104.64,,25855044.62,5599584.0,,20255460.62,20255460.62,0.0,19092360.22,9949532.94,1163100.4,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,20255460.62,19092360.22,1163100.4,0.19,0.19,定期报告,未审计,20180821,CNY,合并期末,2020-03-13T09:00:40,920832
20171231,387534433.09,387534433.09,,,,,,346308715.36,282056253.78,,,,,,,,,6358268.49,,6592826.41,43848474.15,5699133.34,,,-25599.6,,,,,,,,,37700.0,,,,18084.04,41255902.17,217688.19,,1059302.1,,40414288.26,9644324.38,,30769963.88,30769963.88,,29615784.36,,1154179.52,,,,,,,,,,,,,,,,,,,,30769963.88,29615784.36,1154179.52,0.32,0.32,定期报告,是,20200615,CNY,合并期末,2020-03-13T09:00:40,920832
20170630,183182275.11,183182275.11,,,,,,156869459.81,128671303.79,,,,,,,,,3432379.82,,2823916.44,18768490.65,3382313.95,,,-25599.6,-25599.6,,,,,,,,,,,,,26287215.7,100258.86,4733.55,515229.23,342894.23,25872245.33,5770041.01,,20102204.32,,,19110007.77,,992196.55,,,,,,,,,,,,,,,,,,,,20102204.32,19110007.77,992196.55,0.334,0.334,定期报告,未审计,20170809,CNY,合并期末,2020-03-13T09:00:40,920832
20161231,279580894.08,279580894.08,,,,,,250165126.05,200065508.17,,,,,,,,,5169281.63,,3161325.93,34961628.04,6069244.56,,,-32.2,,,,,,,,,,,,,,29415735.83,756729.38,11298.15,92953.54,6333.96,30079511.67,6464676.74,,23614834.93,,,22195978.6,,1418856.33,,,,,,,,,,,,,,,,,,,,,,,0.3879,0.3879,定期报告,是,20170328,CNY,合并期末,2020-03-13T09:00:40,920832
20160630,133377588.05,133377588.05,,,,,,120821921.97,96242983.8,,,,,,,,,1284165.77,,1389585.55,18660296.31,2985581.22,,,,,,,,,,,,,,,,,12555666.08,625000.0,,75787.5,,13104878.58,2368102.68,,10736775.9,,,10216681.52,,520094.38,,,,,,,,,,,,,,,,,,,,10736775.9,10216681.52,520094.38,0.1785,0.1785,定期报告,未审计,20160729,CNY,合并期末,2020-03-13T09:00:40,920832
20151231,249396929.47,249396929.47,,,,,,229997254.33,182289244.01,,,,,,,,,2355601.7,,2276647.06,36297274.34,7171766.95,,,2896359.53,,,,,,,,,,,,,,22296034.67,1814011.75,,129326.75,84322.01,23980719.67,7190977.96,,16789741.71,,,15344839.17,,1444902.54,,,,,,,,,,,,,,,,,,,,16789741.71,15344839.17,1444902.54,0.2682,0.2682,定期报告,是,20160316,CNY,合并期末,2020-03-13T09:00:40,920832
20150630,142049546.88,142049546.88,,,,,,128908713.78,103954762.24,,,,,,,,,1145993.01,,977727.21,18394848.87,4158322.02,,,168000.0,,,,,,,,,,,,,,13308833.1,1523130.81,,227327.51,78735.48,14604636.4,3257200.92,,11347435.48,,,10496378.62,,851056.86,,,,,,,,,,,,,,,,,,,,11347435.48,10496378.62,851056.86,0.1834,0.1834,定期报告,未审计,20150812,CNY,合并期末,2020-03-13T09:00:40,920832
20141231,266806802.09,266806802.09,,,,,,255486185.93,207522559.81,,,,,,,,,2281393.95,,2484127.29,36232751.38,6480888.61,,,18016.64,-22885.36,,,,,,,,,,,,,11338632.8,502439.51,,144808.99,96927.63,11696263.32,2627881.81,,9068381.51,,,8438214.15,,630167.36,,,,,,,,,,,,,,,,,,,,9068381.51,8438214.15,630167.36,0.1475,0.1475,定期报告,是,20150413,CNY,合并期末,2020-03-13T09:00:40,920832
20140630,130637051.35,130637051.35,,,,,,123703600.07,102662559.73,,,,,,,,,1007282.94,,1036869.46,17458709.78,2242570.75,,,40902.0,,,,,,,,,,,,,,6974353.28,648.31,,65555.0,,6909446.59,2267969.14,,4641477.45,,,4886552.2,,-245074.75,,,,,,,,,,,,,,,,,,,,4641477.45,,,0.0854,0.0854,定期报告,未审计,20140806,CNY,合并期末,2020-03-13T09:00:40,920832
20131231,245786774.26,245786774.26,,,,,,233094632.87,189310119.86,,,,,,,,,2503970.49,,3468832.47,32961359.58,3739672.72,,,48679.04,,,,,,,,,,,,,,12740820.43,1115997.67,,163680.14,,13693137.96,5333359.92,,8359778.04,,,8359778.04,,,,,,,,,,,,,,,,,,,,,,8359778.04,,,0.1461,0.1461,招股说明书/意向书,是,20140619,CNY,合并期末,2020-03-13T09:00:40,920832
20130630,114433184.92,114433184.92,,,,,,110827510.32,85279892.37,,,,,,,,,1265700.21,,1225940.67,17123424.92,2567429.07,,,56000.0,,,,,,,,,,,,,,3661674.6,454036.73,,21000.0,,4094711.33,1998458.09,,2096253.24,,,2096253.24,,,,,,,,,,,,,,,,,,,,,,2096253.24,,,0.0366,0.0366,定期报告,未审计,20140806,CNY,合并期末,2020-03-13T09:00:40,920832
20121231,283481893.6,283481893.6,,,,,,261903844.42,210406277.62,,,,,,,,,2691339.57,,2160064.06,37684424.37,4565930.03,,,,,,,,,,,,,,,,,21578049.18,1653252.54,,266788.62,,22964513.1,6653449.55,,16311063.55,,,16311063.55,,,,,,,,,,,,,,,,,,,,,,16311063.55,,,0.3084,0.3084,招股说明书/意向书,是,20140619,CNY,合并期末,2020-03-13T09:00:40,920832
